side,instrument,month,class,boundary,strict_count,equal_count,rows,scored_flag,missing_path
corrected,es,2025-11,mbo_ask_add,decision_T,0,1,549423,SCORED,
corrected,es,2025-11,mbo_ask_add,prev_row_B,532799,7,549423,SCORED,
corrected,es,2025-11,mbo_bid_cancel,decision_T,0,0,549423,SCORED,
corrected,es,2025-11,mbo_bid_cancel,prev_row_B,532334,19,549423,SCORED,
corrected,es,2025-11,mbo_ask_cancel,decision_T,0,2,549423,SCORED,
corrected,es,2025-11,mbo_ask_cancel,prev_row_B,531843,11,549423,SCORED,
corrected,es,2025-11,mbo_cancel_any,decision_T,0,2,549423,SCORED,
corrected,es,2025-11,mbo_cancel_any,prev_row_B,539252,30,549423,SCORED,
corrected,es,2025-11,mbo_all_rows,decision_T,0,3,549423,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,es,2025-11,mbo_all_rows,prev_row_B,543010,53,549423,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,es,2025-11,mbo_all,decision_T,542495,51,549424,SCORED,
contaminated,es,2025-11,mbo_bid_add,decision_T,533190,13,549424,SCORED,
contaminated,es,2025-11,mbo_ask_add,decision_T,532799,7,549424,SCORED,
contaminated,es,2025-11,mbo_bid_cancel,decision_T,532334,20,549424,SCORED,
contaminated,es,2025-11,mbo_ask_cancel,decision_T,531843,12,549424,SCORED,
contaminated,es,2025-11,mbo_cancel_any,decision_T,539252,31,549424,SCORED,
contaminated,es,2025-11,mbo_all_rows,decision_T,543010,54,549424,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,nq,2025-11,mbo_all,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_all,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_bid_add,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_bid_add,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_ask_add,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_ask_add,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_bid_cancel,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_bid_cancel,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_ask_cancel,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_ask_cancel,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_cancel_any,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_cancel_any,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,trades_all,decision_T,0,0,550463,SCORED,
corrected,nq,2025-11,trades_all,prev_row_B,494380,0,550463,SCORED,
corrected,nq,2025-11,trades_buy,decision_T,0,0,550463,SCORED,
corrected,nq,2025-11,trades_buy,prev_row_B,0,0,550463,SCORED,
corrected,nq,2025-11,trades_sell,decision_T,0,0,550463,SCORED,
corrected,nq,2025-11,trades_sell,prev_row_B,494380,0,550463,SCORED,
corrected,nq,2025-11,trades_large,decision_T,0,0,550463,SCORED,
corrected,nq,2025-11,trades_large,prev_row_B,9701,0,550463,SCORED,
contaminated,nq,2025-11,trades_all,decision_T,494380,0,550464,SCORED,
contaminated,nq,2025-11,trades_buy,decision_T,0,0,550464,SCORED,
contaminated,nq,2025-11,trades_sell,decision_T,494380,0,550464,SCORED,
contaminated,nq,2025-11,trades_large,decision_T,9701,0,550464,SCORED,
corrected,cl,2025-11,trades_all,decision_T,15345,0,703999,SCORED,
corrected,cl,2025-11,trades_all,prev_row_B,158683,0,703999,SCORED,
corrected,cl,2025-11,trades_buy,decision_T,0,0,703999,SCORED,
corrected,cl,2025-11,trades_buy,prev_row_B,0,0,703999,SCORED,
corrected,cl,2025-11,trades_sell,decision_T,15345,0,703999,SCORED,
corrected,cl,2025-11,trades_sell,prev_row_B,158683,0,703999,SCORED,
corrected,cl,2025-11,trades_large,decision_T,1515,0,703999,SCORED,
corrected,cl,2025-11,trades_large,prev_row_B,13280,0,703999,SCORED,
contaminated,cl,2025-11,trades_all,decision_T,158683,0,704000,SCORED,
contaminated,cl,2025-11,trades_buy,decision_T,0,0,704000,SCORED,
contaminated,cl,2025-11,trades_sell,decision_T,158683,0,704000,SCORED,
contaminated,cl,2025-11,trades_large,decision_T,13280,0,704000,SCORED,
corrected,cl,2025-11,mbo_all,decision_T,48607,1680,703999,SCORED,
corrected,cl,2025-11,mbo_all,prev_row_B,497360,2465,703999,SCORED,
corrected,cl,2025-11,mbo_bid_add,decision_T,34382,750,703999,SCORED,
corrected,cl,2025-11,mbo_bid_add,prev_row_B,356928,1104,703999,SCORED,
corrected,cl,2025-11,mbo_ask_add,decision_T,34636,917,703999,SCORED,
corrected,cl,2025-11,mbo_ask_add,prev_row_B,356601,1317,703999,SCORED,
corrected,cl,2025-11,mbo_bid_cancel,decision_T,33867,5,703999,SCORED,
corrected,cl,2025-11,mbo_bid_cancel,prev_row_B,353393,17,703999,SCORED,
corrected,cl,2025-11,mbo_ask_cancel,decision_T,33642,6,703999,SCORED,
corrected,cl,2025-11,mbo_ask_cancel,prev_row_B,351175,22,703999,SCORED,
corrected,cl,2025-11,mbo_cancel_any,decision_T,40924,10,703999,SCORED,
corrected,cl,2025-11,mbo_cancel_any,prev_row_B,424084,39,703999,SCORED,
contaminated,cl,2025-11,mbo_all,decision_T,497360,2466,704000,SCORED,
contaminated,cl,2025-11,mbo_bid_add,decision_T,356928,1104,704000,SCORED,
contaminated,cl,2025-11,mbo_ask_add,decision_T,356601,1317,704000,SCORED,
contaminated,cl,2025-11,mbo_bid_cancel,decision_T,353393,18,704000,SCORED,
contaminated,cl,2025-11,mbo_ask_cancel,decision_T,351175,23,704000,SCORED,
contaminated,cl,2025-11,mbo_cancel_any,decision_T,424084,40,704000,SCORED,
corrected,gc,2025-11,trades_all,decision_T,12764,1,674038,SCORED,
corrected,gc,2025-11,trades_all,prev_row_B,213333,16,674038,SCORED,
corrected,gc,2025-11,trades_buy,decision_T,0,0,674038,SCORED,
corrected,gc,2025-11,trades_buy,prev_row_B,0,0,674038,SCORED,
corrected,gc,2025-11,trades_sell,decision_T,12764,1,674038,SCORED,
corrected,gc,2025-11,trades_sell,prev_row_B,213333,16,674038,SCORED,
corrected,gc,2025-11,trades_large,decision_T,75,0,674038,SCORED,
corrected,gc,2025-11,trades_large,prev_row_B,1471,0,674038,SCORED,
contaminated,gc,2025-11,trades_all,decision_T,213333,16,674039,SCORED,
contaminated,gc,2025-11,trades_buy,decision_T,0,0,674039,SCORED,
contaminated,gc,2025-11,trades_sell,decision_T,213333,16,674039,SCORED,
contaminated,gc,2025-11,trades_large,decision_T,1471,0,674039,SCORED,
corrected,gc,2025-11,mbo_all,decision_T,30577,1686,674038,SCORED,
corrected,gc,2025-11,mbo_all,prev_row_B,470500,2669,674038,SCORED,
corrected,gc,2025-11,mbo_bid_add,decision_T,24039,968,674038,SCORED,
corrected,gc,2025-11,mbo_bid_add,prev_row_B,386167,1453,674038,SCORED,
corrected,gc,2025-11,mbo_ask_add,decision_T,24204,709,674038,SCORED,
corrected,gc,2025-11,mbo_ask_add,prev_row_B,387407,1166,674038,SCORED,
corrected,gc,2025-11,mbo_bid_cancel,decision_T,23196,7,674038,SCORED,
corrected,gc,2025-11,mbo_bid_cancel,prev_row_B,378386,37,674038,SCORED,
corrected,gc,2025-11,mbo_ask_cancel,decision_T,23425,2,674038,SCORED,
corrected,gc,2025-11,mbo_ask_cancel,prev_row_B,381016,13,674038,SCORED,
corrected,gc,2025-11,mbo_cancel_any,decision_T,26964,9,674038,SCORED,
corrected,gc,2025-11,mbo_cancel_any,prev_row_B,428873,50,674038,SCORED,
corrected,gc,2025-11,mbo_all_rows,decision_T,31218,1686,674038,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,gc,2025-11,mbo_all_rows,prev_row_B,479397,2681,674038,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,gc,2025-11,mbo_all,decision_T,470500,2670,674039,SCORED,
contaminated,gc,2025-11,mbo_bid_add,decision_T,386167,1453,674039,SCORED,
contaminated,gc,2025-11,mbo_ask_add,decision_T,387407,1166,674039,SCORED,
contaminated,gc,2025-11,mbo_bid_cancel,decision_T,378386,38,674039,SCORED,
contaminated,gc,2025-11,mbo_ask_cancel,decision_T,381016,14,674039,SCORED,
contaminated,gc,2025-11,mbo_cancel_any,decision_T,428873,51,674039,SCORED,
contaminated,gc,2025-11,mbo_all_rows,decision_T,479397,2682,674039,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,zc,2025-11,trades_all,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,trades_all,prev_row_B,57662,14,304505,SCORED,
corrected,zc,2025-11,trades_buy,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,trades_buy,prev_row_B,0,0,304505,SCORED,
corrected,zc,2025-11,trades_sell,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,trades_sell,prev_row_B,57662,14,304505,SCORED,
corrected,zc,2025-11,trades_large,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,trades_large,prev_row_B,12260,14,304505,SCORED,
contaminated,zc,2025-11,trades_all,decision_T,57662,14,304506,SCORED,
contaminated,zc,2025-11,trades_buy,decision_T,0,0,304506,SCORED,
contaminated,zc,2025-11,trades_sell,decision_T,57662,14,304506,SCORED,
contaminated,zc,2025-11,trades_large,decision_T,12260,14,304506,SCORED,
corrected,zc,2025-11,mbo_all,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_all,prev_row_B,163822,19,304505,SCORED,
corrected,zc,2025-11,mbo_bid_add,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_bid_add,prev_row_B,98574,5,304505,SCORED,
corrected,zc,2025-11,mbo_ask_add,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_ask_add,prev_row_B,94221,0,304505,SCORED,
corrected,zc,2025-11,mbo_bid_cancel,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_bid_cancel,prev_row_B,76569,14,304505,SCORED,
corrected,zc,2025-11,mbo_ask_cancel,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_ask_cancel,prev_row_B,71236,14,304505,SCORED,
corrected,zc,2025-11,mbo_cancel_any,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_cancel_any,prev_row_B,107476,14,304505,SCORED,
contaminated,zc,2025-11,mbo_all,decision_T,163822,20,304506,SCORED,
contaminated,zc,2025-11,mbo_bid_add,decision_T,98574,5,304506,SCORED,
contaminated,zc,2025-11,mbo_ask_add,decision_T,94221,0,304506,SCORED,
contaminated,zc,2025-11,mbo_bid_cancel,decision_T,76569,15,304506,SCORED,
contaminated,zc,2025-11,mbo_ask_cancel,decision_T,71236,15,304506,SCORED,
contaminated,zc,2025-11,mbo_cancel_any,decision_T,107476,15,304506,SCORED,
corrected,zs,2025-11,trades_all,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,trades_all,prev_row_B,62578,14,304505,SCORED,
corrected,zs,2025-11,trades_buy,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,trades_buy,prev_row_B,0,0,304505,SCORED,
corrected,zs,2025-11,trades_sell,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,trades_sell,prev_row_B,62578,14,304505,SCORED,
corrected,zs,2025-11,trades_large,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,trades_large,prev_row_B,13073,14,304505,SCORED,
contaminated,zs,2025-11,trades_all,decision_T,62578,14,304506,SCORED,
contaminated,zs,2025-11,trades_buy,decision_T,0,0,304506,SCORED,
contaminated,zs,2025-11,trades_sell,decision_T,62578,14,304506,SCORED,
contaminated,zs,2025-11,trades_large,decision_T,13073,14,304506,SCORED,
corrected,zs,2025-11,mbo_all,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_all,prev_row_B,185931,19,304505,SCORED,
corrected,zs,2025-11,mbo_bid_add,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_bid_add,prev_row_B,131498,2,304505,SCORED,
corrected,zs,2025-11,mbo_ask_add,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_ask_add,prev_row_B,126072,3,304505,SCORED,
corrected,zs,2025-11,mbo_bid_cancel,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_bid_cancel,prev_row_B,119096,14,304505,SCORED,
corrected,zs,2025-11,mbo_ask_cancel,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_ask_cancel,prev_row_B,114360,14,304505,SCORED,
corrected,zs,2025-11,mbo_cancel_any,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_cancel_any,prev_row_B,148931,14,304505,SCORED,
contaminated,zs,2025-11,mbo_all,decision_T,185931,20,304506,SCORED,
contaminated,zs,2025-11,mbo_bid_add,decision_T,131498,2,304506,SCORED,
contaminated,zs,2025-11,mbo_ask_add,decision_T,126072,3,304506,SCORED,
contaminated,zs,2025-11,mbo_bid_cancel,decision_T,119096,15,304506,SCORED,
contaminated,zs,2025-11,mbo_ask_cancel,decision_T,114360,15,304506,SCORED,
contaminated,zs,2025-11,mbo_cancel_any,decision_T,148931,15,304506,SCORED,
corrected,he,2025-11,trades_all,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,trades_all,prev_row_B,35084,0,304486,SCORED,
corrected,he,2025-11,trades_buy,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,trades_buy,prev_row_B,0,0,304486,SCORED,
corrected,he,2025-11,trades_sell,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,trades_sell,prev_row_B,35084,0,304486,SCORED,
corrected,he,2025-11,trades_large,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,trades_large,prev_row_B,1840,0,304486,SCORED,
contaminated,he,2025-11,trades_all,decision_T,35084,0,304487,SCORED,
contaminated,he,2025-11,trades_buy,decision_T,0,0,304487,SCORED,
contaminated,he,2025-11,trades_sell,decision_T,35084,0,304487,SCORED,
contaminated,he,2025-11,trades_large,decision_T,1840,0,304487,SCORED,
corrected,he,2025-11,mbo_all,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_all,prev_row_B,108223,0,304486,SCORED,
corrected,he,2025-11,mbo_bid_add,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_bid_add,prev_row_B,58020,0,304486,SCORED,
corrected,he,2025-11,mbo_ask_add,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_ask_add,prev_row_B,61172,0,304486,SCORED,
corrected,he,2025-11,mbo_bid_cancel,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_bid_cancel,prev_row_B,54976,0,304486,SCORED,
corrected,he,2025-11,mbo_ask_cancel,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_ask_cancel,prev_row_B,53711,0,304486,SCORED,
corrected,he,2025-11,mbo_cancel_any,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_cancel_any,prev_row_B,75594,0,304486,SCORED,
contaminated,he,2025-11,mbo_all,decision_T,108223,1,304487,SCORED,
contaminated,he,2025-11,mbo_bid_add,decision_T,58020,0,304487,SCORED,
contaminated,he,2025-11,mbo_ask_add,decision_T,61172,0,304487,SCORED,
contaminated,he,2025-11,mbo_bid_cancel,decision_T,54976,1,304487,SCORED,
contaminated,he,2025-11,mbo_ask_cancel,decision_T,53711,1,304487,SCORED,
contaminated,he,2025-11,mbo_cancel_any,decision_T,75594,1,304487,SCORED,
corrected,le,2025-11,trades_all,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,trades_all,prev_row_B,26854,0,304491,SCORED,
corrected,le,2025-11,trades_buy,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,trades_buy,prev_row_B,0,0,304491,SCORED,
corrected,le,2025-11,trades_sell,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,trades_sell,prev_row_B,26854,0,304491,SCORED,
corrected,le,2025-11,trades_large,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,trades_large,prev_row_B,557,0,304491,SCORED,
contaminated,le,2025-11,trades_all,decision_T,26854,0,304492,SCORED,
contaminated,le,2025-11,trades_buy,decision_T,0,0,304492,SCORED,
contaminated,le,2025-11,trades_sell,decision_T,26854,0,304492,SCORED,
contaminated,le,2025-11,trades_large,decision_T,557,0,304492,SCORED,
corrected,le,2025-11,mbo_all,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_all,prev_row_B,77483,0,304491,SCORED,
corrected,le,2025-11,mbo_bid_add,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_bid_add,prev_row_B,47018,0,304491,SCORED,
corrected,le,2025-11,mbo_ask_add,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_ask_add,prev_row_B,52499,0,304491,SCORED,
corrected,le,2025-11,mbo_bid_cancel,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_bid_cancel,prev_row_B,46885,0,304491,SCORED,
corrected,le,2025-11,mbo_ask_cancel,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_ask_cancel,prev_row_B,50026,0,304491,SCORED,
corrected,le,2025-11,mbo_cancel_any,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_cancel_any,prev_row_B,62516,0,304491,SCORED,
contaminated,le,2025-11,mbo_all,decision_T,77483,1,304492,SCORED,
contaminated,le,2025-11,mbo_bid_add,decision_T,47018,0,304492,SCORED,
contaminated,le,2025-11,mbo_ask_add,decision_T,52499,0,304492,SCORED,
contaminated,le,2025-11,mbo_bid_cancel,decision_T,46885,1,304492,SCORED,
contaminated,le,2025-11,mbo_ask_cancel,decision_T,50026,1,304492,SCORED,
contaminated,le,2025-11,mbo_cancel_any,decision_T,62516,1,304492,SCORED,
corrected,es,2025-12,trades_all,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,trades_all,prev_row_B,499061,0,620107,SCORED,
corrected,es,2025-12,trades_buy,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,trades_buy,prev_row_B,0,0,620107,SCORED,
corrected,es,2025-12,trades_sell,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,trades_sell,prev_row_B,499061,0,620107,SCORED,
corrected,es,2025-12,trades_large,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,trades_large,prev_row_B,211175,0,620107,SCORED,
contaminated,es,2025-12,trades_all,decision_T,499061,0,620108,SCORED,
contaminated,es,2025-12,trades_buy,decision_T,0,0,620108,SCORED,
contaminated,es,2025-12,trades_sell,decision_T,499061,0,620108,SCORED,
contaminated,es,2025-12,trades_large,decision_T,211175,0,620108,SCORED,
corrected,es,2025-12,mbo_all,decision_T,0,6,620107,SCORED,
corrected,es,2025-12,mbo_all,prev_row_B,613447,6,620107,SCORED,
corrected,es,2025-12,mbo_bid_add,decision_T,0,2,620107,SCORED,
corrected,es,2025-12,mbo_bid_add,prev_row_B,598923,2,620107,SCORED,
corrected,es,2025-12,mbo_ask_add,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,mbo_ask_add,prev_row_B,599028,0,620107,SCORED,
corrected,es,2025-12,mbo_bid_cancel,decision_T,0,1,620107,SCORED,
corrected,es,2025-12,mbo_bid_cancel,prev_row_B,597641,2,620107,SCORED,
corrected,es,2025-12,mbo_ask_cancel,decision_T,0,4,620107,SCORED,
corrected,es,2025-12,mbo_ask_cancel,prev_row_B,598258,3,620107,SCORED,
corrected,es,2025-12,mbo_cancel_any,decision_T,0,4,620107,SCORED,
corrected,es,2025-12,mbo_cancel_any,prev_row_B,608895,4,620107,SCORED,
corrected,es,2025-12,mbo_all_rows,decision_T,0,6,620107,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,es,2025-12,mbo_all_rows,prev_row_B,614136,6,620107,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,es,2025-12,mbo_all,decision_T,613447,7,620108,SCORED,
contaminated,es,2025-12,mbo_bid_add,decision_T,598923,2,620108,SCORED,
contaminated,es,2025-12,mbo_ask_add,decision_T,599028,0,620108,SCORED,
contaminated,es,2025-12,mbo_bid_cancel,decision_T,597641,2,620108,SCORED,
contaminated,es,2025-12,mbo_ask_cancel,decision_T,598258,4,620108,SCORED,
contaminated,es,2025-12,mbo_cancel_any,decision_T,608895,5,620108,SCORED,
contaminated,es,2025-12,mbo_all_rows,decision_T,614136,7,620108,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,nq,2025-12,mbo_all,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_all,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_bid_add,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_bid_add,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_ask_add,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_ask_add,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_bid_cancel,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_bid_cancel,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_ask_cancel,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_ask_cancel,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_cancel_any,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_cancel_any,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,trades_all,decision_T,0,0,620107,SCORED,
corrected,nq,2025-12,trades_all,prev_row_B,525629,0,620107,SCORED,
corrected,nq,2025-12,trades_buy,decision_T,0,0,620107,SCORED,
corrected,nq,2025-12,trades_buy,prev_row_B,0,0,620107,SCORED,
corrected,nq,2025-12,trades_sell,decision_T,0,0,620107,SCORED,
corrected,nq,2025-12,trades_sell,prev_row_B,525629,0,620107,SCORED,
corrected,nq,2025-12,trades_large,decision_T,0,0,620107,SCORED,
corrected,nq,2025-12,trades_large,prev_row_B,8085,0,620107,SCORED,
contaminated,nq,2025-12,trades_all,decision_T,525629,0,620108,SCORED,
contaminated,nq,2025-12,trades_buy,decision_T,0,0,620108,SCORED,
contaminated,nq,2025-12,trades_sell,decision_T,525629,0,620108,SCORED,
contaminated,nq,2025-12,trades_large,decision_T,8085,0,620108,SCORED,
corrected,cl,2025-12,trades_all,decision_T,10837,2,768531,SCORED,
corrected,cl,2025-12,trades_all,prev_row_B,126520,2,768531,SCORED,
corrected,cl,2025-12,trades_buy,decision_T,0,0,768531,SCORED,
corrected,cl,2025-12,trades_buy,prev_row_B,0,0,768531,SCORED,
corrected,cl,2025-12,trades_sell,decision_T,10837,2,768531,SCORED,
corrected,cl,2025-12,trades_sell,prev_row_B,126520,2,768531,SCORED,
corrected,cl,2025-12,trades_large,decision_T,1325,0,768531,SCORED,
corrected,cl,2025-12,trades_large,prev_row_B,12202,0,768531,SCORED,
contaminated,cl,2025-12,trades_all,decision_T,126520,2,768532,SCORED,
contaminated,cl,2025-12,trades_buy,decision_T,0,0,768532,SCORED,
contaminated,cl,2025-12,trades_sell,decision_T,126520,2,768532,SCORED,
contaminated,cl,2025-12,trades_large,decision_T,12202,0,768532,SCORED,
corrected,cl,2025-12,mbo_all,decision_T,38945,1985,768531,SCORED,
corrected,cl,2025-12,mbo_all,prev_row_B,454867,2739,768531,SCORED,
corrected,cl,2025-12,mbo_bid_add,decision_T,26121,861,768531,SCORED,
corrected,cl,2025-12,mbo_bid_add,prev_row_B,313007,1227,768531,SCORED,
corrected,cl,2025-12,mbo_ask_add,decision_T,25906,1113,768531,SCORED,
corrected,cl,2025-12,mbo_ask_add,prev_row_B,308097,1495,768531,SCORED,
corrected,cl,2025-12,mbo_bid_cancel,decision_T,25298,3,768531,SCORED,
corrected,cl,2025-12,mbo_bid_cancel,prev_row_B,305225,6,768531,SCORED,
corrected,cl,2025-12,mbo_ask_cancel,decision_T,25368,6,768531,SCORED,
corrected,cl,2025-12,mbo_ask_cancel,prev_row_B,304910,9,768531,SCORED,
corrected,cl,2025-12,mbo_cancel_any,decision_T,31696,9,768531,SCORED,
corrected,cl,2025-12,mbo_cancel_any,prev_row_B,377138,14,768531,SCORED,
contaminated,cl,2025-12,mbo_all,decision_T,454867,2740,768532,SCORED,
contaminated,cl,2025-12,mbo_bid_add,decision_T,313007,1227,768532,SCORED,
contaminated,cl,2025-12,mbo_ask_add,decision_T,308097,1495,768532,SCORED,
contaminated,cl,2025-12,mbo_bid_cancel,decision_T,305225,6,768532,SCORED,
contaminated,cl,2025-12,mbo_ask_cancel,decision_T,304910,9,768532,SCORED,
contaminated,cl,2025-12,mbo_cancel_any,decision_T,377138,14,768532,SCORED,
