side,instrument,month,class,boundary,strict_count,equal_count,rows,scored_flag,missing_path
contaminated,he,2025-12,trades_all,decision_T,36867,0,353683,SCORED,
contaminated,he,2025-12,trades_buy,decision_T,0,0,353683,SCORED,
contaminated,he,2025-12,trades_sell,decision_T,36867,0,353683,SCORED,
contaminated,he,2025-12,trades_large,decision_T,2073,0,353683,SCORED,
corrected,he,2025-12,mbo_all,decision_T,0,1,353682,SCORED,
corrected,he,2025-12,mbo_bid_add,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,mbo_ask_add,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,mbo_bid_cancel,decision_T,0,1,353682,SCORED,
corrected,he,2025-12,mbo_ask_cancel,decision_T,0,1,353682,SCORED,
corrected,he,2025-12,mbo_cancel_any,decision_T,0,1,353682,SCORED,
contaminated,he,2025-12,mbo_all,decision_T,127766,1,353683,SCORED,
contaminated,he,2025-12,mbo_bid_add,decision_T,67938,0,353683,SCORED,
contaminated,he,2025-12,mbo_ask_add,decision_T,64066,0,353683,SCORED,
contaminated,he,2025-12,mbo_bid_cancel,decision_T,57633,1,353683,SCORED,
contaminated,he,2025-12,mbo_ask_cancel,decision_T,58076,1,353683,SCORED,
contaminated,he,2025-12,mbo_cancel_any,decision_T,82443,1,353683,SCORED,
corrected,le,2025-12,trades_all,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,trades_buy,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,trades_sell,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,trades_large,decision_T,0,0,353689,SCORED,
contaminated,le,2025-12,trades_all,decision_T,31871,0,353690,SCORED,
contaminated,le,2025-12,trades_buy,decision_T,0,0,353690,SCORED,
contaminated,le,2025-12,trades_sell,decision_T,31871,0,353690,SCORED,
contaminated,le,2025-12,trades_large,decision_T,437,0,353690,SCORED,
corrected,le,2025-12,mbo_all,decision_T,0,1,353689,SCORED,
corrected,le,2025-12,mbo_bid_add,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,mbo_ask_add,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,mbo_bid_cancel,decision_T,0,1,353689,SCORED,
corrected,le,2025-12,mbo_ask_cancel,decision_T,0,1,353689,SCORED,
corrected,le,2025-12,mbo_cancel_any,decision_T,0,1,353689,SCORED,
contaminated,le,2025-12,mbo_all,decision_T,90032,1,353690,SCORED,
contaminated,le,2025-12,mbo_bid_add,decision_T,53022,0,353690,SCORED,
contaminated,le,2025-12,mbo_ask_add,decision_T,52994,0,353690,SCORED,
contaminated,le,2025-12,mbo_bid_cancel,decision_T,50722,1,353690,SCORED,
contaminated,le,2025-12,mbo_ask_cancel,decision_T,51198,1,353690,SCORED,
contaminated,le,2025-12,mbo_cancel_any,decision_T,67335,1,353690,SCORED,
